id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
756,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,DESEMBER,271.0,MILIMETER,2018
757,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JANUARI,75.0,MILIMETER,2018
758,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,FEBRUARI,85.0,MILIMETER,2018
759,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MARET,77.6,MILIMETER,2018
760,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,APRIL,241.8,MILIMETER,2018
761,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MEI,31.9,MILIMETER,2018
762,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JUNI,188.9,MILIMETER,2018
763,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JULI,0.0,MILIMETER,2018
764,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,AGUSTUS,0.0,MILIMETER,2018
765,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,SEPTEMBER,122.0,MILIMETER,2018
766,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,OKTOBER,97.0,MILIMETER,2018
767,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,NOVEMBER,343.0,MILIMETER,2018
768,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,DESEMBER,149.0,MILIMETER,2018
769,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JANUARI,298.0,MILIMETER,2018
770,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,FEBRUARI,195.0,MILIMETER,2018
771,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MARET,204.0,MILIMETER,2018
772,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,APRIL,285.0,MILIMETER,2018
773,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MEI,17.0,MILIMETER,2018
774,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JUNI,95.0,MILIMETER,2018
775,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JULI,1.0,MILIMETER,2018
776,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,AGUSTUS,13.0,MILIMETER,2018
777,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,SEPTEMBER,84.0,MILIMETER,2018
778,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,OKTOBER,104.0,MILIMETER,2018
779,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,NOVEMBER,1222.0,MILIMETER,2018
780,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,DESEMBER,628.0,MILIMETER,2018
781,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JANUARI,361.0,MILIMETER,2018
782,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,FEBRUARI,459.5,MILIMETER,2018
783,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MARET,436.5,MILIMETER,2018
784,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,APRIL,329.0,MILIMETER,2018
785,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MEI,265.0,MILIMETER,2018
786,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JUNI,128.0,MILIMETER,2018
787,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JULI,0.0,MILIMETER,2018
788,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,AGUSTUS,13.0,MILIMETER,2018
789,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,SEPTEMBER,148.0,MILIMETER,2018
790,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,OKTOBER,57.0,MILIMETER,2018
791,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,NOVEMBER,472.0,MILIMETER,2018
792,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,DESEMBER,231.0,MILIMETER,2018
793,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JANUARI,153.0,MILIMETER,2018
794,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,FEBRUARI,66.0,MILIMETER,2018
795,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MARET,195.0,MILIMETER,2018
796,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,APRIL,268.0,MILIMETER,2018
797,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MEI,78.0,MILIMETER,2018
798,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JUNI,243.0,MILIMETER,2018
799,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JULI,0.0,MILIMETER,2018
800,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,AGUSTUS,3.0,MILIMETER,2018
801,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,SEPTEMBER,189.0,MILIMETER,2018
802,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,OKTOBER,97.0,MILIMETER,2018
803,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,NOVEMBER,833.0,MILIMETER,2018
804,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,DESEMBER,569.0,MILIMETER,2018
805,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JANUARI,246.0,MILIMETER,2018
806,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,FEBRUARI,562.0,MILIMETER,2018
807,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MARET,485.0,MILIMETER,2018
808,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,APRIL,555.0,MILIMETER,2018
809,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MEI,289.0,MILIMETER,2018
810,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JUNI,164.0,MILIMETER,2018
811,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JULI,0.0,MILIMETER,2018
812,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,AGUSTUS,48.0,MILIMETER,2018
813,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,SEPTEMBER,222.0,MILIMETER,2018
814,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,OKTOBER,81.0,MILIMETER,2018
815,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,NOVEMBER,139.0,MILIMETER,2018
816,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,DESEMBER,634.0,MILIMETER,2018
817,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JANUARI,185.0,MILIMETER,2018
818,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,FEBRUARI,435.0,MILIMETER,2018
819,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MARET,216.0,MILIMETER,2018
820,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,APRIL,517.0,MILIMETER,2018
821,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MEI,237.0,MILIMETER,2018
822,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JUNI,152.0,MILIMETER,2018
823,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JULI,8.0,MILIMETER,2018
824,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,AGUSTUS,7.4,MILIMETER,2018
825,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,SEPTEMBER,57.0,MILIMETER,2018
826,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,OKTOBER,116.0,MILIMETER,2018
827,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,NOVEMBER,547.0,MILIMETER,2018
828,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,DESEMBER,457.0,MILIMETER,2018
829,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JANUARI,186.0,MILIMETER,2018
830,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,FEBRUARI,167.0,MILIMETER,2018
831,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MARET,204.0,MILIMETER,2018
832,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,APRIL,207.0,MILIMETER,2018
833,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MEI,80.0,MILIMETER,2018
834,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JUNI,289.0,MILIMETER,2018
835,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JULI,3.0,MILIMETER,2018
836,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,AGUSTUS,7.0,MILIMETER,2018
837,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,SEPTEMBER,73.0,MILIMETER,2018
838,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,OKTOBER,235.0,MILIMETER,2018
839,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,NOVEMBER,1077.0,MILIMETER,2018
840,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,DESEMBER,247.0,MILIMETER,2018
841,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JANUARI,165.0,MILIMETER,2018
842,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,FEBRUARI,153.0,MILIMETER,2018
843,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MARET,161.0,MILIMETER,2018
844,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,APRIL,198.0,MILIMETER,2018
845,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MEI,64.0,MILIMETER,2018
846,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JUNI,258.0,MILIMETER,2018
847,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JULI,2.0,MILIMETER,2018
848,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,AGUSTUS,0.0,MILIMETER,2018
849,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,SEPTEMBER,157.0,MILIMETER,2018
850,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,OKTOBER,215.0,MILIMETER,2018
851,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,NOVEMBER,1119.0,MILIMETER,2018
852,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,DESEMBER,330.0,MILIMETER,2018
853,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JANUARI,130.0,MILIMETER,2018
854,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,FEBRUARI,499.0,MILIMETER,2018
855,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MARET,0.0,MILIMETER,2018
856,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,APRIL,203.0,MILIMETER,2018
857,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MEI,220.0,MILIMETER,2018
858,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JUNI,105.0,MILIMETER,2018
859,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JULI,1.0,MILIMETER,2018
860,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,AGUSTUS,7.0,MILIMETER,2018
861,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,SEPTEMBER,62.0,MILIMETER,2018
862,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,OKTOBER,68.0,MILIMETER,2018
863,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,NOVEMBER,310.0,MILIMETER,2018
864,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,DESEMBER,183.0,MILIMETER,2018
865,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JANUARI,167.0,MILIMETER,2018
866,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,FEBRUARI,513.0,MILIMETER,2018
867,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MARET,341.0,MILIMETER,2018
868,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,APRIL,256.0,MILIMETER,2018
869,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MEI,51.0,MILIMETER,2018
870,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JUNI,380.0,MILIMETER,2018
871,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JULI,0.0,MILIMETER,2018
872,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,AGUSTUS,55.0,MILIMETER,2018
873,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,SEPTEMBER,258.0,MILIMETER,2018
874,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,OKTOBER,317.0,MILIMETER,2018
875,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,NOVEMBER,1113.0,MILIMETER,2018
876,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,DESEMBER,722.0,MILIMETER,2018
877,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JANUARI,161.0,MILIMETER,2018
878,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,FEBRUARI,174.0,MILIMETER,2018
879,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MARET,135.0,MILIMETER,2018
880,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,APRIL,208.0,MILIMETER,2018
881,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MEI,91.0,MILIMETER,2018
882,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JUNI,247.0,MILIMETER,2018
883,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JULI,12.5,MILIMETER,2018
884,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,AGUSTUS,5.0,MILIMETER,2018
885,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,SEPTEMBER,106.0,MILIMETER,2018
886,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,OKTOBER,207.0,MILIMETER,2018
887,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,NOVEMBER,1195.0,MILIMETER,2018
888,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,DESEMBER,292.0,MILIMETER,2018
889,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JANUARI,177.0,MILIMETER,2018
890,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,FEBRUARI,445.0,MILIMETER,2018
891,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MARET,224.5,MILIMETER,2018
892,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,APRIL,247.5,MILIMETER,2018
893,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MEI,109.0,MILIMETER,2018
894,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JUNI,88.0,MILIMETER,2018
895,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JULI,0.0,MILIMETER,2018
896,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,AGUSTUS,0.0,MILIMETER,2018
897,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,SEPTEMBER,25.0,MILIMETER,2018
898,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,OKTOBER,18.0,MILIMETER,2018
899,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,NOVEMBER,410.0,MILIMETER,2018
900,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,DESEMBER,350.0,MILIMETER,2018
901,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JANUARI,370.0,MILIMETER,2018
902,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,FEBRUARI,118.0,MILIMETER,2018
903,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MARET,233.0,MILIMETER,2018
904,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,APRIL,291.0,MILIMETER,2018
905,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MEI,0.0,MILIMETER,2018
906,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JUNI,134.0,MILIMETER,2018
907,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JULI,0.0,MILIMETER,2018
908,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,AGUSTUS,0.0,MILIMETER,2018
909,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,SEPTEMBER,75.0,MILIMETER,2018
910,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,OKTOBER,105.0,MILIMETER,2018
911,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,NOVEMBER,904.0,MILIMETER,2018
912,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,DESEMBER,468.0,MILIMETER,2018
913,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JANUARI,190.0,MILIMETER,2018
914,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,FEBRUARI,217.0,MILIMETER,2018
915,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MARET,277.0,MILIMETER,2018
916,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,APRIL,319.0,MILIMETER,2018
917,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MEI,265.0,MILIMETER,2018
918,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JUNI,234.0,MILIMETER,2018
919,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JULI,14.0,MILIMETER,2018
920,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,AGUSTUS,7.0,MILIMETER,2018
921,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,SEPTEMBER,141.0,MILIMETER,2018
922,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,OKTOBER,79.0,MILIMETER,2018
923,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,NOVEMBER,1085.0,MILIMETER,2018
924,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,DESEMBER,476.0,MILIMETER,2018
925,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JANUARI,423.0,MILIMETER,2018
926,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,FEBRUARI,666.0,MILIMETER,2018
927,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MARET,332.0,MILIMETER,2018
928,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,APRIL,505.0,MILIMETER,2018
929,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MEI,210.0,MILIMETER,2018
930,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JUNI,213.58,MILIMETER,2018
931,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JULI,8.0,MILIMETER,2018
932,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,AGUSTUS,0.0,MILIMETER,2018
933,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,SEPTEMBER,263.0,MILIMETER,2018
934,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,OKTOBER,99.0,MILIMETER,2018
935,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,NOVEMBER,1101.0,MILIMETER,2018
936,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,DESEMBER,465.0,MILIMETER,2018
937,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JANUARI,190.0,MILIMETER,2018
938,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,FEBRUARI,375.0,MILIMETER,2018
939,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MARET,347.0,MILIMETER,2018
940,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,APRIL,157.3,MILIMETER,2018
941,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MEI,185.5,MILIMETER,2018
942,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JUNI,82.5,MILIMETER,2018
943,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JULI,2.2,MILIMETER,2018
944,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,AGUSTUS,12.0,MILIMETER,2018
945,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,SEPTEMBER,169.0,MILIMETER,2018
946,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,OKTOBER,85.0,MILIMETER,2018
947,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,NOVEMBER,597.0,MILIMETER,2018
948,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,DESEMBER,289.0,MILIMETER,2018
949,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JANUARI,186.5,MILIMETER,2018
950,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,FEBRUARI,529.0,MILIMETER,2018
951,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MARET,333.0,MILIMETER,2018
952,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,APRIL,253.0,MILIMETER,2018
953,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MEI,126.0,MILIMETER,2018
954,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JUNI,134.1,MILIMETER,2018
955,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JULI,14.5,MILIMETER,2018
956,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,AGUSTUS,34.0,MILIMETER,2018
957,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,SEPTEMBER,118.0,MILIMETER,2018
958,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,OKTOBER,95.0,MILIMETER,2018
959,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,NOVEMBER,570.0,MILIMETER,2018
960,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,DESEMBER,234.0,MILIMETER,2018
961,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JANUARI,450.0,MILIMETER,2019
962,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,FEBRUARI,380.0,MILIMETER,2019
963,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MARET,740.0,MILIMETER,2019
964,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,APRIL,122.0,MILIMETER,2019
965,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MEI,0.0,MILIMETER,2019
966,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JUNI,0.0,MILIMETER,2019
967,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JULI,0.0,MILIMETER,2019
968,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,AGUSTUS,0.0,MILIMETER,2019
969,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,SEPTEMBER,0.0,MILIMETER,2019
970,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,OKTOBER,0.0,MILIMETER,2019
971,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,NOVEMBER,0.0,MILIMETER,2019
972,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,DESEMBER,0.0,MILIMETER,2019
973,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JANUARI,395.0,MILIMETER,2019
974,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,FEBRUARI,423.0,MILIMETER,2019
975,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MARET,413.0,MILIMETER,2019
976,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,APRIL,340.0,MILIMETER,2019
977,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MEI,203.0,MILIMETER,2019
978,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JUNI,0.0,MILIMETER,2019
979,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JULI,0.0,MILIMETER,2019
980,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,AGUSTUS,0.0,MILIMETER,2019
981,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,SEPTEMBER,2.0,MILIMETER,2019
982,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,OKTOBER,4.0,MILIMETER,2019
983,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,NOVEMBER,0.0,MILIMETER,2019
984,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,DESEMBER,156.0,MILIMETER,2019
985,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JANUARI,259.0,MILIMETER,2019
986,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,FEBRUARI,271.0,MILIMETER,2019
987,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MARET,305.0,MILIMETER,2019
988,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,APRIL,364.0,MILIMETER,2019
989,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MEI,116.0,MILIMETER,2019
990,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JUNI,21.0,MILIMETER,2019
991,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JULI,19.0,MILIMETER,2019
992,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,AGUSTUS,2.0,MILIMETER,2019
993,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,SEPTEMBER,7.0,MILIMETER,2019
994,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,OKTOBER,0.0,MILIMETER,2019
995,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,NOVEMBER,69.0,MILIMETER,2019
996,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,DESEMBER,352.0,MILIMETER,2019
997,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JANUARI,48.5,MILIMETER,2019
998,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,FEBRUARI,62.1,MILIMETER,2019
999,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MARET,142.7,MILIMETER,2019
1000,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,APRIL,88.9,MILIMETER,2019
1001,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MEI,106.1,MILIMETER,2019
1002,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JUNI,0.0,MILIMETER,2019
1003,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JULI,0.7,MILIMETER,2019
1004,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,AGUSTUS,0.0,MILIMETER,2019
1005,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,SEPTEMBER,0.0,MILIMETER,2019
1006,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,OKTOBER,0.0,MILIMETER,2019
1007,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,NOVEMBER,110.8,MILIMETER,2019
1008,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,DESEMBER,19.3,MILIMETER,2019
1009,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JANUARI,266.0,MILIMETER,2019
